duration,src_bytes,dst_bytes,failed_logins,login_attempts,num_connections,same_srv_rate,diff_srv_rate,dst_host_count,packet_rate,label
226.91,15023,21389,0,2,41,0.95,0.09,7,258.26,0
1.862,268,98,0,0,52,0.17,0.59,44,1588.83,1
10.95,28377,51416,0,1,44,0.79,0.23,4,288.1,0
0.48,387,180,10,50,181,0.85,0.05,3,1059.92,1
1.023,308,49,0,0,452,0.32,0.83,46,439.57,1
276.83,41620,95181,0,2,6,0.94,0.1,4,466.57,0
9.36,1918,183,16,50,127,0.95,0.0,4,198.51,1
179.57,15316,86662,0,2,20,0.95,0.16,10,232.64,0
3.37,1430,433,16,26,47,0.93,0.05,2,367.23,1
267.92,20302,81745,0,1,24,0.83,0.2,6,192.27,0
3.84,286,208,13,21,191,0.92,0.08,2,195.32,1
156.72,32136,94837,0,1,44,0.81,0.03,2,388.67,0
39.73,35450,48053,0,3,33,0.97,0.25,5,457.88,0
8.99,835,129,12,27,40,1.0,0.08,5,355.86,1
0.21,92,29,0,0,294,0.23,0.95,74,1376.32,1
252.45,43427,82161,0,1,41,0.89,0.07,10,194.34,0
113.9,42043,90298,0,3,15,0.91,0.25,1,122.23,0
123.14,4322,83190,0,1,27,0.78,0.09,3,135.66,0
1.64,177,229,41,59,124,0.86,0.04,1,615.98,1
8.02,1099,673,28,48,67,0.91,0.04,1,101.53,1
4.45,989,540,19,47,149,0.93,0.02,2,472.16,1
283.26,19442,97953,0,2,8,0.84,0.02,4,431.47,0
135.66,25033,10322,0,3,5,0.92,0.2,8,252.5,0
8.67,278,656,15,9,195,0.9,0.01,1,369.09,1
180.16,8033,74277,0,1,23,0.86,0.2,2,257.92,0
44.85,37926,22051,0,3,38,0.92,0.2,2,158.37,0
0.04,79,12,0,0,224,0.13,0.77,139,739.41,1
6.17,745,151,22,44,75,0.99,0.05,1,145.9,1
109.33,25955,40415,0,1,21,0.79,0.03,6,109.13,0
102.73,45590,31053,0,1,43,0.9,0.22,10,420.01,0
133.49,13294,51869,0,1,4,0.95,0.02,3,214.42,0
8.27,853,806,28,17,136,1.0,0.03,5,148.68,1
249.33,34470,65745,0,3,7,0.86,0.06,5,401.63,0
175.3,2077,33893,0,1,24,0.75,0.26,9,194.08,0
294.31,9052,77405,0,1,28,0.95,0.13,6,143.34,0
0.53,74,130,21,25,493,0.89,0.01,1,155.66,1
251.05,28396,8935,0,2,9,0.75,0.3,4,190.31,0
210.71,7568,54802,0,2,5,0.73,0.04,1,244.96,0
0.68,479,298,23,77,444,0.8,0.04,3,664.89,1
209.0,21289,83279,0,1,22,0.86,0.25,5,210.7,0
0.907,341,36,0,0,469,0.23,0.65,16,1897.09,1
0.64,98,49,0,0,307,0.07,0.76,100,2871.42,1
30.96,38607,40940,0,1,14,0.99,0.15,8,217.63,0
0.4,30551,81460,0,2,42,0.99,0.0,8,143.92,0
4.57,1997,881,5,15,82,0.93,0.0,1,389.66,1
1.722,424,75,0,0,138,0.19,0.9,74,743.47,1
189.69,15554,78956,0,1,44,0.81,0.16,5,102.42,0
16.73,16253,87488,0,3,30,0.93,0.27,2,114.98,0
50.6,32325,306,0,1,5,0.93,0.13,7,330.72,0
2.41,370,143,5,92,254,0.81,0.07,1,1661.65,1
165.38,14592,16394,0,1,1,0.91,0.12,5,492.49,0
64.61,26904,8069,0,3,50,0.8,0.2,7,201.78,0
246.26,2100,14265,0,2,20,0.97,0.05,10,452.06,0
0.086,23,34,0,0,921,0.28,0.72,110,4632.82,1
198.6,29764,46231,0,2,8,0.98,0.03,7,113.91,0
233.34,1589,52172,0,3,44,0.86,0.02,4,107.24,0
118.77,40744,49892,0,2,29,0.8,0.24,10,76.7,0
0.088,97,18,0,0,526,0.02,0.96,63,4689.6,1
3.3,132,117,47,40,220,0.81,0.06,2,1177.63,1
0.29,77,42,0,0,104,0.22,0.76,224,1633.74,1
53.39,20024,77779,0,1,11,0.73,0.18,2,325.13,0
7.24,724,156,24,23,141,0.96,0.06,1,141.17,1
1.15,481,65,46,64,200,0.83,0.01,1,903.19,1
25.59,17195,81525,0,2,6,0.72,0.29,4,401.23,0
233.58,3939,61924,0,3,23,0.93,0.3,3,59.07,0
0.382,54,31,0,0,722,0.23,0.89,210,4795.59,1
0.82,84,281,49,67,478,0.91,0.0,1,1733.13,1
102.94,26271,31684,0,1,43,0.74,0.18,7,25.85,0
10.05,40266,70898,0,2,42,0.8,0.2,5,88.29,0
0.375,27,36,0,0,344,0.3,0.99,238,3078.27,1
2.31,228,166,14,38,316,0.94,0.01,3,1591.26,1
7.56,1955,169,28,29,43,0.95,0.02,2,308.27,1
175.73,28830,99517,0,2,28,0.93,0.01,9,367.05,0
256.59,13212,75677,0,1,20,0.97,0.01,4,190.81,0
117.07,23686,79290,0,1,7,0.81,0.23,3,204.1,0
0.46,44570,85196,0,2,34,0.83,0.26,9,220.19,0
180.05,10267,28950,0,3,24,0.81,0.04,9,168.35,0
186.42,2108,97484,0,1,12,0.98,0.22,2,415.22,0
23.2,28775,44759,0,1,22,0.86,0.21,1,241.55,0
292.0,14894,30859,0,2,1,0.98,0.19,1,427.53,0
268.96,9765,65563,0,2,8,0.94,0.2,5,265.14,0
0.808,301,199,0,0,72,0.39,0.81,73,601.9,1
1.378,164,14,0,0,406,0.47,0.92,11,2573.04,1
244.12,35293,8342,0,1,24,0.8,0.16,1,27.82,0
256.78,6151,50494,0,3,49,0.92,0.05,4,78.04,0
17.63,10792,8289,0,3,13,0.73,0.13,10,315.22,0
0.81,311,228,6,25,189,0.97,0.02,2,231.31,1
2.76,1366,488,4,27,174,0.99,0.02,4,69.06,1
2.75,448,133,8,41,54,0.96,0.07,2,1002.31,1
290.38,24564,70936,0,1,16,0.86,0.13,9,231.35,0
89.85,41090,39455,0,2,16,0.85,0.27,2,89.1,0
81.47,10228,88231,0,3,45,0.83,0.22,9,225.73,0
32.61,47107,252,0,1,13,0.9,0.22,1,417.66,0
1.779,392,72,0,0,348,0.22,0.63,26,714.48,1
3.45,806,759,18,36,81,0.94,0.02,1,280.67,1
126.8,40282,7249,0,3,34,0.97,0.14,8,54.32,0
23.11,6017,80710,0,3,33,0.82,0.17,1,230.37,0
229.77,35295,61802,0,3,32,0.73,0.26,10,95.61,0
11.89,31013,89615,0,3,34,0.86,0.02,8,122.47,0
0.574,488,156,0,0,329,0.32,0.83,71,411.47,1
256.07,49694,56775,0,1,33,0.93,0.12,3,103.17,0
0.799,251,3,0,0,284,0.37,0.81,52,2211.04,1
30.05,38725,28279,0,3,32,0.79,0.0,7,431.96,0
254.21,936,68615,0,1,2,0.81,0.02,1,107.95,0
0.042,463,177,0,0,283,0.11,0.57,10,2804.0,1
5.46,1389,315,23,46,57,0.9,0.09,1,498.06,1
146.11,35976,82142,0,1,18,0.84,0.13,10,266.64,0
1.59,251,138,0,0,420,0.2,0.97,18,2486.33,1
53.16,28981,92685,0,1,33,0.74,0.25,1,314.82,0
0.36,494,134,0,0,223,0.24,0.67,90,1454.43,1
1.624,380,166,0,0,286,0.19,0.62,34,1114.65,1
0.576,93,12,0,0,974,0.21,0.96,251,888.75,1
3.22,270,172,30,32,427,0.82,0.01,2,982.44,1
1.009,163,187,0,0,91,0.36,0.98,45,2694.5,1
0.525,282,134,0,0,297,0.44,0.53,28,798.22,1
4.92,195,176,23,75,472,0.87,0.07,3,1094.53,1
0.176,499,170,0,0,196,0.4,0.94,37,2978.78,1
4.66,872,857,24,12,32,0.94,0.07,5,258.02,1
0.532,31,24,0,0,786,0.01,0.83,98,3060.4,1
251.77,13073,59496,0,3,9,0.77,0.12,1,143.78,0
176.66,12874,68251,0,2,44,0.91,0.05,9,15.18,0
0.145,473,34,0,0,412,0.42,0.53,10,1845.59,1
190.84,8394,22410,0,3,23,0.94,0.24,1,162.96,0
90.19,47993,75634,0,2,6,0.93,0.28,6,180.49,0
263.52,32881,77417,0,3,10,0.78,0.25,3,148.98,0
155.99,40529,50309,0,2,38,0.89,0.22,3,254.8,0
154.84,25610,55712,0,3,28,0.73,0.17,8,415.03,0
1.368,419,177,0,0,214,0.16,0.51,100,2655.13,1
4.75,270,153,44,95,291,0.86,0.03,2,1206.21,1
146.06,40100,80358,0,3,48,0.89,0.01,2,395.61,0
258.24,1408,97028,0,1,2,1.0,0.27,4,223.64,0
1.29,374,281,28,56,311,0.94,0.07,2,838.17,1
0.049,93,46,0,0,846,0.22,0.89,79,1926.35,1
190.14,14542,88824,0,3,15,0.94,0.12,6,263.09,0
147.55,15887,43471,0,2,4,0.85,0.17,7,207.61,0
109.67,6461,89230,0,2,45,0.98,0.28,10,36.66,0
2.85,59,282,28,83,204,0.91,0.02,2,147.61,1
219.89,15284,12753,0,3,7,0.85,0.2,6,382.36,0
141.13,4926,25601,0,2,20,0.78,0.28,6,286.16,0
172.05,34359,4985,0,2,41,0.92,0.13,1,115.86,0
35.02,38022,82904,0,3,1,0.78,0.11,5,453.21,0
1.55,1664,345,17,14,73,0.9,0.07,2,191.92,1
1.408,471,14,0,0,462,0.28,0.95,61,700.15,1
6.9,1118,779,14,29,114,0.95,0.03,3,167.41,1
0.702,81,4,0,0,645,0.3,0.99,61,2114.97,1
0.828,97,45,0,0,746,0.18,0.84,175,1547.8,1
0.31,148,185,7,99,290,0.92,0.07,1,1976.71,1
1.941,412,10,0,0,227,0.31,0.97,74,1015.74,1
1.86,643,814,30,46,125,0.98,0.08,4,495.22,1
6.16,966,764,29,12,120,0.99,0.01,3,360.83,1
125.25,36910,11220,0,3,50,0.74,0.19,6,145.92,0
62.44,3423,36406,0,3,45,0.74,0.26,3,361.3,0
153.69,25902,47554,0,2,4,0.79,0.09,5,157.25,0
1.063,285,7,0,0,273,0.46,0.85,42,401.36,1
106.6,16569,33286,0,1,3,0.72,0.05,9,221.33,0
0.156,97,6,0,0,972,0.13,0.83,80,2738.53,1
0.269,275,138,0,0,184,0.31,0.81,12,1340.92,1
1.359,136,171,0,0,164,0.48,0.83,64,2036.5,1
248.17,5637,7927,0,2,40,0.82,0.01,7,198.48,0
267.34,36021,10021,0,1,35,0.9,0.28,6,411.12,0
1.91,174,176,0,0,308,0.18,0.84,88,1272.67,1
1.833,458,180,0,0,254,0.41,0.94,39,1920.8,1
0.832,43,19,0,0,359,0.27,0.95,126,3812.58,1
283.85,24588,99407,0,2,3,0.76,0.24,6,176.57,0
2.66,220,162,13,95,324,0.92,0.09,1,1731.44,1
0.911,71,16,0,0,800,0.09,0.79,149,2689.02,1
282.97,27005,69076,0,3,20,0.96,0.15,7,145.72,0
38.24,33998,39189,0,1,8,0.85,0.02,9,172.15,0
2.89,369,263,19,32,157,0.99,0.04,4,205.36,1
177.47,23164,66597,0,1,20,0.84,0.01,6,417.53,0
3.03,345,171,45,97,205,0.84,0.0,2,1477.12,1
5.22,1632,597,21,48,32,0.91,0.1,1,288.13,1
1.816,390,44,0,0,310,0.18,0.65,57,2490.94,1
0.182,374,51,0,0,328,0.37,0.53,82,1327.27,1
251.98,43235,28676,0,1,21,0.8,0.19,6,225.59,0
8.61,1872,136,4,42,67,1.0,0.03,3,116.15,1
249.46,15524,13700,0,2,14,0.99,0.26,7,350.29,0
0.681,84,3,0,0,592,0.29,0.72,86,1647.8,1
292.37,22772,74085,0,1,19,0.9,0.27,2,442.85,0
50.02,34734,88704,0,2,34,0.92,0.14,8,303.38,0
23.14,24151,5546,0,1,5,0.95,0.26,9,25.47,0
186.99,44364,67249,0,3,5,0.98,0.03,8,303.51,0
1.64,1935,597,5,32,102,0.94,0.0,5,286.68,1
248.88,35586,22617,0,2,45,0.83,0.24,3,208.22,0
283.31,21962,29511,0,2,37,0.96,0.17,3,64.7,0
1.03,469,145,0,0,246,0.45,0.73,35,1502.44,1
1.778,346,198,0,0,405,0.17,0.84,11,1549.18,1
31.16,40694,81004,0,2,45,0.81,0.18,2,252.06,0
140.46,19700,97145,0,2,10,0.75,0.13,9,187.29,0
287.69,28394,44040,0,3,45,0.98,0.27,1,340.89,0
0.763,34,33,0,0,883,0.06,0.86,118,2887.84,1
137.36,30494,59727,0,1,27,0.8,0.29,7,162.46,0
1.56,969,841,22,32,100,0.94,0.09,3,380.21,1
267.82,34984,28433,0,2,45,0.71,0.19,9,324.1,0
23.08,8404,57582,0,1,19,0.71,0.1,4,499.06,0
0.133,391,77,0,0,70,0.15,0.91,43,1946.85,1
4.62,266,711,20,18,77,0.99,0.01,2,270.67,1
31.93,45049,39598,0,3,6,0.78,0.28,7,203.61,0
62.13,33438,99041,0,1,2,0.88,0.01,9,273.58,0
218.82,6428,6808,0,3,48,0.71,0.24,8,483.52,0
0.567,50,46,0,0,955,0.0,0.92,210,4526.5,1
0.307,22,42,0,0,260,0.07,0.91,209,1147.51,1
1.998,482,22,0,0,442,0.29,0.57,97,1563.11,1
4.22,376,213,5,78,403,0.9,0.04,3,250.24,1
0.253,75,12,0,0,563,0.3,0.87,104,2267.34,1
140.28,36252,17109,0,3,6,0.72,0.12,8,267.59,0
209.63,8155,27837,0,1,43,0.91,0.09,5,474.56,0
173.04,37128,29458,0,3,22,0.86,0.21,10,56.67,0
245.13,38161,99057,0,3,1,0.93,0.2,8,270.32,0
245.25,9884,4939,0,2,8,0.99,0.11,4,429.19,0
101.79,16473,20297,0,2,13,0.96,0.21,7,251.99,0
1.23,790,473,16,10,191,0.97,0.05,5,100.04,1
56.1,11562,20043,0,2,12,0.99,0.24,7,482.52,0
0.26,66,29,0,0,723,0.27,0.76,215,3186.07,1
8.98,1740,501,26,17,57,0.94,0.03,4,435.54,1
198.55,16390,63267,0,2,43,0.9,0.12,9,447.11,0
172.57,20436,77103,0,1,33,0.92,0.14,4,13.65,0
0.65,71,9,0,0,126,0.21,0.87,154,534.24,1
192.5,22819,37331,0,3,36,0.76,0.14,2,137.5,0
3.37,133,79,23,15,276,0.99,0.05,1,202.44,1
3.95,98,211,9,39,442,0.87,0.06,3,104.49,1
7.53,37136,57128,0,1,23,0.86,0.16,6,228.94,0
2.93,383,219,27,65,105,0.83,0.01,2,641.29,1
0.128,58,47,0,0,648,0.3,0.79,246,877.65,1
3.03,164,207,21,29,303,0.91,0.09,3,1289.35,1
219.38,44936,8857,0,1,38,0.77,0.12,7,254.35,0
174.99,39750,81969,0,3,21,0.95,0.05,3,163.38,0
0.78,100,116,19,97,262,0.91,0.03,2,1997.75,1
142.43,33934,52015,0,2,46,0.85,0.17,4,438.56,0
46.13,46465,85692,0,2,10,0.77,0.25,4,67.66,0
191.46,46504,15825,0,1,39,0.74,0.2,10,403.57,0
228.1,29299,17019,0,1,45,0.75,0.26,1,244.68,0
0.949,481,99,0,0,275,0.34,0.96,98,2694.32,1
0.66,247,152,19,39,109,0.88,0.03,3,1911.53,1
158.11,17647,75911,0,1,49,0.95,0.09,10,419.05,0
207.52,23570,79233,0,1,14,0.97,0.13,9,419.59,0
0.783,31,19,0,0,551,0.08,0.9,164,1294.18,1
48.41,27200,88497,0,1,28,0.79,0.3,6,310.9,0
102.67,26204,78789,0,1,21,0.86,0.09,5,424.46,0
208.99,23396,20216,0,3,26,0.73,0.02,4,211.91,0
0.72,1489,188,11,37,64,0.92,0.01,3,459.38,1
116.15,10964,53935,0,3,40,0.74,0.12,7,45.61,0
1.381,404,22,0,0,283,0.27,0.77,33,1383.52,1
58.03,13913,46198,0,2,19,0.71,0.15,1,480.12,0
0.867,36,10,0,0,519,0.27,0.84,68,2718.55,1
0.532,75,20,0,0,259,0.28,0.82,89,3916.85,1
0.827,37,39,0,0,847,0.22,0.99,164,2397.12,1
1.97,349,79,0,0,365,0.15,0.53,91,1697.45,1
0.425,20,48,0,0,739,0.27,0.73,61,3569.58,1
0.256,65,30,0,0,214,0.24,0.71,124,4875.75,1
2.59,220,142,10,5,89,0.95,0.04,4,415.5,1
1.03,1433,434,26,23,41,0.95,0.07,1,145.44,1
156.93,19300,16716,0,2,48,0.84,0.12,7,472.92,0
104.36,48098,61493,0,2,39,0.97,0.17,2,270.26,0
1.509,295,70,0,0,100,0.25,0.55,25,1625.94,1
216.92,8579,7389,0,3,31,0.79,0.02,4,361.22,0
0.727,35,36,0,0,701,0.11,0.98,242,2975.58,1
2.07,196,268,29,91,473,0.81,0.08,1,641.01,1
6.05,343,106,14,19,133,0.92,0.04,3,223.21,1
7.49,1213,676,22,11,162,0.93,0.03,5,119.01,1
1.67,350,192,39,19,253,0.95,0.07,1,932.5,1
265.34,45615,35231,0,3,2,0.76,0.23,1,335.45,0
4.51,446,479,16,42,42,0.96,0.07,4,412.59,1
0.111,189,120,0,0,315,0.29,0.98,41,573.09,1
1.138,146,67,0,0,249,0.49,0.95,36,1152.58,1
0.65,882,374,30,5,27,0.95,0.07,5,381.06,1
7.11,818,115,26,34,165,0.97,0.03,2,189.84,1
28.72,26432,55728,0,1,14,0.95,0.16,3,76.48,0
0.03,319,41,0,0,298,0.15,0.56,59,759.65,1
0.334,98,36,0,0,921,0.18,0.91,61,2643.47,1
113.13,16431,67724,0,3,2,0.73,0.25,9,150.31,0
8.93,668,115,26,11,149,0.97,0.05,2,201.86,1
199.57,37150,62169,0,1,44,0.93,0.19,10,96.06,0
1.21,1015,816,22,43,93,0.97,0.02,5,132.97,1
4.89,282,222,16,65,183,0.86,0.01,3,1892.55,1
273.79,36806,50542,0,2,23,0.8,0.11,7,64.0,0
183.13,9773,78408,0,1,46,0.75,0.25,9,454.51,0
282.58,27473,27570,0,2,29,0.96,0.01,3,292.98,0
70.23,19708,37394,0,3,46,0.87,0.04,7,264.64,0
72.89,27611,99253,0,3,9,0.81,0.22,9,221.14,0
7.13,18060,60249,0,1,7,0.78,0.2,8,194.52,0
124.86,15603,2009,0,1,29,0.94,0.27,1,10.31,0
289.61,5800,89993,0,1,46,0.89,0.29,7,345.11,0
1.007,119,3,0,0,194,0.16,0.9,97,1871.34,1
0.206,72,49,0,0,946,0.25,0.77,165,4178.85,1
0.669,63,39,0,0,705,0.01,0.91,211,1338.7,1
290.3,14649,34954,0,3,26,0.86,0.15,10,30.13,0
5.44,1348,621,28,21,185,0.98,0.07,3,391.06,1
148.54,31722,73833,0,1,30,0.79,0.02,3,337.97,0
95.07,7082,12095,0,1,20,0.83,0.23,2,74.93,0
0.21,107,283,11,88,492,0.86,0.03,3,1902.74,1
103.11,43218,24347,0,3,7,0.79,0.1,2,78.24,0
175.32,37128,79805,0,2,2,0.74,0.08,5,464.66,0
0.702,53,13,0,0,348,0.28,0.89,92,1956.41,1
141.92,23896,71054,0,1,36,0.74,0.03,8,138.45,0
84.34,19144,68395,0,2,30,0.88,0.26,7,389.7,0
205.36,27648,14324,0,1,49,0.75,0.02,7,63.14,0
125.53,9135,75440,0,2,28,0.76,0.19,3,281.91,0
49.54,13690,66430,0,1,30,0.71,0.19,8,196.77,0
16.24,44587,10221,0,2,17,0.72,0.15,1,436.84,0
281.74,17150,50169,0,3,9,0.75,0.28,5,334.32,0
140.02,39839,80005,0,1,8,0.92,0.09,1,376.76,0
99.11,2652,76497,0,1,3,0.88,0.25,4,396.88,0
178.81,30774,69452,0,2,36,0.96,0.0,2,344.04,0
4.06,213,291,45,95,276,0.9,0.07,2,1956.72,1
262.09,43309,81217,0,2,30,0.86,0.23,7,193.66,0
0.1,489,210,39,47,244,0.92,0.07,3,282.27,1
221.37,4571,65391,0,3,2,0.99,0.11,6,84.84,0
208.37,3945,34488,0,3,36,0.83,0.21,2,277.08,0
130.04,10494,8148,0,1,48,0.84,0.09,7,64.1,0
3.64,318,222,8,79,199,0.84,0.08,2,1305.51,1
57.05,8846,9872,0,2,41,0.93,0.03,3,10.22,0
43.74,14089,42067,0,3,3,1.0,0.23,1,468.87,0
0.34,256,145,33,56,236,0.86,0.03,2,503.16,1
29.26,25296,32879,0,2,46,0.88,0.09,10,289.64,0
239.66,29416,41691,0,1,2,0.99,0.08,3,351.59,0
1.204,329,36,0,0,238,0.11,0.51,86,1505.48,1
2.27,571,370,21,16,196,0.99,0.03,3,62.32,1
22.35,28042,64397,0,2,15,0.72,0.18,3,74.61,0
170.29,21582,86155,0,2,46,0.98,0.2,1,445.79,0
5.53,347,811,11,30,21,0.98,0.1,5,115.45,1
160.23,1329,84078,0,2,9,0.79,0.17,7,480.89,0
196.65,12299,3936,0,2,12,0.75,0.17,10,455.72,0
0.18,38,6,0,0,919,0.09,0.8,87,1940.39,1
0.256,173,60,0,0,397,0.4,0.95,11,2040.46,1
220.09,41166,10122,0,3,5,0.97,0.25,1,408.19,0
55.27,10859,32946,0,2,6,0.85,0.3,3,30.59,0
109.76,18159,89308,0,2,49,0.76,0.17,9,246.41,0
2.13,176,210,25,27,120,0.82,0.02,3,680.42,1
0.262,32,17,0,0,873,0.05,0.92,154,2182.63,1
137.41,21216,84317,0,2,13,0.97,0.01,4,11.82,0
0.672,71,22,0,0,983,0.25,0.73,229,3270.89,1
1.991,234,1,0,0,335,0.35,0.76,70,1816.84,1
228.15,39158,4903,0,1,4,0.84,0.04,8,391.87,0
138.14,6368,47938,0,1,47,0.73,0.13,10,490.8,0
239.18,11482,75633,0,1,31,0.97,0.17,5,157.2,0
58.2,9879,89916,0,2,32,0.75,0.2,1,36.47,0
124.93,31295,90848,0,1,14,0.74,0.08,8,211.9,0
154.2,29671,63974,0,1,29,0.89,0.1,10,372.84,0
8.93,11507,42194,0,1,45,0.83,0.04,10,282.67,0
290.68,8719,78933,0,3,3,0.82,0.08,6,477.8,0
0.611,55,22,0,0,677,0.16,0.88,57,3208.54,1
194.2,5603,38203,0,2,28,0.72,0.24,5,82.82,0
188.7,42457,42552,0,2,12,0.8,0.25,1,325.37,0
202.27,40092,29364,0,1,25,0.77,0.1,9,324.81,0
1.09,333,155,48,25,188,0.8,0.08,3,646.37,1
180.96,2952,12234,0,2,4,0.87,0.3,4,79.25,0
1.6,1722,341,14,33,194,0.93,0.09,5,304.93,1
178.3,32938,83908,0,1,23,0.95,0.04,9,342.41,0
230.29,12448,94339,0,1,33,0.78,0.28,1,171.4,0
199.7,22634,19491,0,2,29,0.86,0.05,5,69.53,0
3.88,56,234,28,25,156,1.0,0.06,3,328.69,1
1.183,220,139,0,0,225,0.17,0.58,88,811.07,1
62.64,11772,5187,0,2,45,0.78,0.11,10,125.01,0
1.538,207,23,0,0,446,0.19,0.84,84,914.66,1
228.89,23555,31600,0,3,24,0.74,0.21,7,30.47,0
251.02,32856,78315,0,3,2,0.89,0.17,3,152.72,0
228.58,8044,48430,0,1,49,0.73,0.23,6,210.95,0
94.26,22688,91176,0,2,3,0.97,0.04,1,211.43,0
36.46,38395,98742,0,2,23,0.75,0.18,6,289.42,0
109.07,3656,29318,0,2,22,0.87,0.19,8,361.16,0
221.29,21391,41793,0,2,43,0.98,0.21,5,96.26,0
1.04,1872,116,9,7,190,0.97,0.09,3,296.39,1
192.88,47454,72010,0,2,46,0.89,0.08,8,215.8,0
120.2,18641,75904,0,3,46,0.88,0.2,1,33.3,0
0.847,66,1,0,0,457,0.19,0.95,142,3397.64,1
39.53,8503,42440,0,1,44,0.86,0.29,1,125.16,0
260.53,27870,98612,0,2,48,0.87,0.24,10,229.17,0
15.11,23677,83962,0,3,15,0.86,0.28,3,396.42,0
0.292,269,175,0,0,367,0.46,0.8,73,1694.59,1
220.62,6257,68406,0,3,14,0.84,0.2,5,468.75,0
18.48,18652,69465,0,2,13,0.93,0.1,8,147.21,0
19.45,28617,31971,0,3,21,0.75,0.14,8,243.6,0
1.754,108,15,0,0,248,0.31,0.51,97,1345.17,1
9.15,331,676,24,26,39,1.0,0.01,5,172.64,1
189.26,5969,21533,0,2,4,0.83,0.2,1,160.87,0
58.19,5532,42879,0,1,31,0.82,0.1,9,407.05,0
0.54,339,185,11,94,496,0.89,0.04,2,1950.93,1
277.95,45891,92264,0,2,21,0.72,0.28,8,206.1,0
1.552,449,106,0,0,229,0.48,0.97,22,368.51,1
1.992,202,190,0,0,153,0.3,0.59,32,2898.3,1
165.09,41065,47354,0,1,40,0.84,0.07,7,419.07,0
272.94,7113,12724,0,3,10,0.77,0.19,5,409.46,0
265.94,45642,73165,0,2,18,0.71,0.17,2,368.4,0
155.37,48395,92325,0,1,6,0.86,0.22,9,458.35,0
208.28,5527,83169,0,3,3,0.78,0.24,4,455.89,0
207.11,22720,16106,0,1,11,0.92,0.09,2,83.77,0
0.97,171,78,28,96,265,0.92,0.03,1,192.65,1
82.82,28134,68335,0,3,15,0.79,0.26,5,209.19,0
1.154,355,142,0,0,464,0.15,0.92,72,1264.69,1
0.643,69,14,0,0,188,0.29,0.99,138,3350.12,1
0.296,68,36,0,0,575,0.16,0.88,87,4083.83,1
144.29,37081,4729,0,2,25,0.86,0.22,8,192.56,0
0.985,60,14,0,0,747,0.3,0.77,178,4386.64,1
0.008,53,6,0,0,733,0.11,0.9,100,3333.31,1
0.966,70,33,0,0,437,0.17,0.78,70,2391.67,1
0.388,75,34,0,0,737,0.18,0.74,92,2700.96,1
8.13,473,951,16,34,40,1.0,0.05,2,468.41,1
0.12,355,196,33,81,199,0.86,0.02,3,413.58,1
195.01,29837,15073,0,1,32,0.95,0.08,10,198.25,0
76.56,32458,28071,0,3,15,0.86,0.23,1,374.66,0
221.61,18220,95072,0,3,49,0.86,0.08,2,417.99,0
3.46,1316,918,21,31,76,0.97,0.04,5,467.7,1
51.35,2157,21599,0,2,9,0.99,0.01,7,152.04,0
16.64,25474,66147,0,1,5,0.72,0.06,10,174.07,0
249.63,12815,43421,0,2,44,0.84,0.14,1,326.37,0
6.59,1389,772,19,39,194,0.94,0.09,2,218.15,1
0.043,21,22,0,0,855,0.2,0.93,203,2162.0,1
1.06,262,74,39,84,120,0.98,0.09,2,1971.43,1
1.72,490,219,26,82,119,0.93,0.08,2,529.83,1
173.26,328,5389,0,1,20,0.8,0.04,3,39.89,0
186.57,34723,65091,0,2,49,0.89,0.24,6,127.53,0
292.3,10282,70405,0,2,26,0.88,0.23,2,161.98,0
17.12,46049,68005,0,2,45,0.96,0.29,5,211.08,0
0.009,31,46,0,0,940,0.27,0.95,247,3391.43,1
154.44,35055,36922,0,2,26,0.89,0.29,3,186.42,0
0.215,458,86,0,0,326,0.31,0.71,37,1305.44,1
73.5,41502,80325,0,3,17,0.99,0.08,10,467.03,0
214.21,3713,56482,0,3,32,0.84,0.17,4,360.21,0
0.43,497,51,11,94,198,0.91,0.04,1,1671.46,1
2.2,315,102,35,89,136,0.82,0.09,1,906.08,1
5.36,1990,205,21,13,57,0.95,0.08,4,236.81,1
9.02,330,391,17,46,92,0.94,0.03,4,148.76,1
21.21,49530,94472,0,2,18,0.98,0.01,5,65.29,0
250.96,24566,71986,0,2,34,0.9,0.12,10,182.06,0
298.26,44909,88211,0,1,10,0.71,0.07,8,342.28,0
0.637,71,23,0,0,200,0.23,0.76,166,886.08,1
4.91,427,57,34,77,90,0.95,0.07,3,169.66,1
0.781,48,40,0,0,904,0.03,0.85,223,1740.97,1
267.82,39411,37351,0,3,20,0.87,0.22,8,449.23,0
207.24,245,47884,0,1,48,0.82,0.19,8,79.55,0
0.323,67,33,0,0,510,0.0,0.82,83,1446.05,1
2.12,656,310,11,21,30,0.92,0.07,5,479.26,1
135.19,33020,47437,0,2,1,0.87,0.08,1,405.27,0
3.61,1161,811,23,37,122,0.95,0.08,5,132.06,1
2.16,1279,753,4,40,125,0.91,0.1,5,50.95,1
21.19,38104,88117,0,1,3,0.84,0.16,6,136.24,0
53.31,28304,33131,0,2,6,0.76,0.12,4,182.09,0
41.37,18900,62025,0,3,9,0.93,0.14,10,12.57,0
0.43,377,127,24,42,164,0.95,0.08,3,1384.12,1
0.303,259,70,0,0,341,0.48,0.86,25,657.59,1
20.42,5774,76505,0,3,3,0.76,0.11,5,431.31,0
45.84,49786,62444,0,2,2,0.89,0.16,4,360.14,0
0.936,28,35,0,0,378,0.08,0.7,111,2946.26,1
